Trial,Marker,label,area,mask_intensity,weighted_centroid-0,weighted_centroid-1,target_intensity,size_fraction,expressed,DF_expressed,DF_unexpressed,,,, 
2,Positive,399,62,4278.8064516129,512.102610013344,671.835577452259,15319.1290322581,0.741935483870968,True,15319.1290322581,0,,,,
2,Positive,400,75,3712.81333333333,514.546471498702,234.973590556667,28615.0933333333,0.986666666666667,True,28615.0933333333,0,,,,
2,Positive,401,91,3922.76923076923,515.718910726892,55.0062778033011,15027,0,False,0,15027,,,,
2,Positive,402,55,3904.70909090909,516.330686956076,419.736784023021,10201.6,0,False,0,10201.6,,,,
2,Positive,403,26,4671.34615384615,516.718669466057,518.321995800914,11807.3461538462,0,False,0,11807.3461538462,,,,
2,Positive,404,47,2327.3829787234,523.394187609131,88.9937469717608,10468.3829787234,0,False,0,10468.3829787234,,,,
2,Positive,405,77,4532.84415584416,524.232026565128,459.98710135834,10524.0909090909,0,False,0,10524.0909090909,,,,
2,Positive,406,53,4272.05660377359,524.434309841489,601.409722682284,14182.3773584906,0.962264150943396,True,14182.3773584906,0,,,,
2,Positive,407,86,6342.48837209302,528.365273698607,705.618404118404,50996.6744186047,0.988372093023256,True,50996.6744186047,0,,,,
2,Positive,408,32,4001.8125,528.499141014228,571.503990379359,16725.125,1,True,16725.125,0,,,,
2,Positive,409,56,4454.17857142857,531.118636593247,493.769289671817,16778.9642857143,0.910714285714286,True,16778.9642857143,0,,,,
2,Positive,410,94,9050.87234042553,532.443589544678,513.788137266656,30033.2340425532,0.968085106382979,True,30033.2340425532,0,,,,
2,Positive,411,46,4518.28260869565,532.330002261344,532.441876241935,11087.4130434783,0,False,0,11087.4130434783,,,,
2,Positive,412,72,4164.19444444444,534.15169667336,337.850547991808,26599.7916666667,1,True,26599.7916666667,0,,,,
2,Positive,413,60,2939.28333333333,534.964316698515,190.512154323333,36807,1,True,36807,0,,,,
2,Positive,414,58,2527.46551724138,537.153779511982,20.4122638870887,29545.8275862069,0.672413793103448,True,29545.8275862069,0,,,,
2,Positive,415,71,3768.2676056338,541.038382041286,286.525406750963,21608.1549295775,1,True,21608.1549295775,0,,,,
2,Positive,416,91,7163.34065934066,547.232553109238,645.666355252016,16068.7912087912,0.89010989010989,True,16068.7912087912,0,,,,
2,Positive,417,57,2908.80701754386,546.507062640981,178.464674732512,11295.5614035088,0,False,0,11295.5614035088,,,,
2,Positive,418,28,2583.85714285714,546.695333665063,18.8501686294023,19899.3214285714,0,False,0,19899.3214285714,,,,
2,Positive,419,65,3498.78461538462,550.087225893827,268.615264201635,11287.2153846154,0,False,0,11287.2153846154,,,,
2,Positive,420,72,3077.47222222222,551.896799321232,151.636967568982,10432.1527777778,0,False,0,10432.1527777778,,,,
2,Positive,421,84,6171.85714285714,552.856805854532,560.522853351233,26251.2738095238,1,True,26251.2738095238,0,,,,
2,Positive,422,52,2392.78846153846,554.35224432389,26.5207554751859,21022.1730769231,0.865384615384615,True,21022.1730769231,0,,,,
2,Positive,423,86,5037.8488372093,556.357833146761,249.707885656253,12625.5813953488,0,False,0,12625.5813953488,,,,
2,Positive,424,24,3860.66666666667,557.919282075635,496.614995251252,9989.45833333333,0,False,0,9989.45833333333,,,,
2,Positive,425,90,6812.73333333333,560.988438316486,362.475744765521,31255.9555555556,0.966666666666667,True,31255.9555555556,0,,,,
2,Positive,426,78,4354.75641025641,560.211213203364,410.829543882168,18650.3205128205,0.987179487179487,True,18650.3205128205,0,,,,
2,Positive,427,71,4573.04225352113,560.01278465964,619.216424483963,22302.7464788732,0.957746478873239,True,22302.7464788732,0,,,,
2,Positive,428,23,1908.34782608696,560.109017588627,112.829331085391,9927.34782608696,0,False,0,9927.34782608696,,,,
2,Positive,429,121,3394.46280991736,564.546388138193,208.321062498478,22302.5289256198,0.975206611570248,True,22302.5289256198,0,,,,
2,Positive,430,74,4595.14864864865,563.541228851815,690.443534750221,28464.0675675676,1,True,28464.0675675676,0,,,,
2,Positive,431,84,5208.72619047619,564.539040483804,483.602781961589,10258.5833333333,0,False,0,10258.5833333333,,,,
2,Positive,432,68,3090.79411764706,565.209231398746,166.09690066326,11031.0294117647,0,False,0,11031.0294117647,,,,
2,Positive,433,88,5050.64772727273,565.518196360953,230.635688041813,27673.2727272727,0.920454545454545,True,27673.2727272727,0,,,,
2,Positive,434,50,3431.02,567.462468886803,334.573211464812,11161.04,0,False,0,11161.04,,,,
2,Positive,435,92,2790.03260869565,572.946681315085,152.177760116564,13705.1956521739,0.521739130434783,True,13705.1956521739,0,,,,
2,Positive,436,43,3745.11627906977,570.123969200199,452.855147789369,9932.97674418605,0,False,0,9932.97674418605,,,,
2,Positive,437,38,2223.13157894737,572.60367665337,12.0659927319215,22790.3684210526,0.81578947368421,True,22790.3684210526,0,,,,
2,Positive,438,14,1694.42857142857,571.493213051176,56.6606947137678,38510.5714285714,1,True,38510.5714285714,0,,,,
2,Positive,439,64,3216.390625,573.890667430981,275.841796656773,10559.015625,0,False,0,10559.015625,,,,
2,Positive,440,70,3713.92857142857,575.466390999135,319.810562554092,18250.2285714286,1,True,18250.2285714286,0,,,,
2,Positive,441,61,4033.22950819672,578.881724363586,500.142086031208,10015.2131147541,0,False,0,10015.2131147541,,,,
2,Positive,442,82,4453.37804878049,577.346618215276,706.332991946371,31315.7195121951,0.98780487804878,True,31315.7195121951,0,,,,
2,Positive,443,21,3674.61904761905,577.56036906968,466.898428084544,9777.04761904762,0,False,0,9777.04761904762,,,,
2,Positive,444,67,2877.44776119403,580.551058411009,190.403389197516,11172.7313432836,0,False,0,11172.7313432836,,,,
2,Positive,445,92,4309.52173913044,581.78547755728,554.219773706353,10592.347826087,0,False,0,10592.347826087,,,,
2,Positive,446,61,3312.45901639344,582.448104523409,256.416678214392,21015.5245901639,1,True,21015.5245901639,0,,,,
2,Positive,447,69,3276.60869565217,585.077178595756,13.9145192537353,61991.5362318841,1,True,61991.5362318841,0,,,,
2,Positive,448,39,3355.02564102564,584.290096754964,373.915205661617,16580.6923076923,1,True,16580.6923076923,0,,,,
2,Positive,449,50,4111.88,584.896835510764,529.580678424468,10401.94,0,False,0,10401.94,,,,
2,Positive,450,55,2842.12727272727,586.33358495877,215.942136811735,18709.7818181818,1,True,18709.7818181818,0,,,,
2,Positive,451,33,4539.90909090909,588.822770446612,608.606473230675,13148.6060606061,0.151515151515152,True,13148.6060606061,0,,,,
2,Positive,452,27,2725.62962962963,591.993572670943,6.54753234047179,37153.9259259259,0.888888888888889,True,37153.9259259259,0,,,,
2,Positive,453,29,1947.13793103448,591.867143641419,80.1592611613863,17202.7931034483,1,True,17202.7931034483,0,,,,
2,Positive,454,34,2280.20588235294,591.881267171437,116.653191791247,12917.7058823529,0.352941176470588,True,12917.7058823529,0,,,,
2,Positive,455,32,2505.71875,591.860020203784,164.291046730604,25373,1,True,25373,0,,,,
2,Positive,456,34,2736.44117647059,591.873214458453,239.734928363374,11832.9705882353,0,False,0,11832.9705882353,,,,
2,Positive,457,24,4517.125,591.99546171514,617.418260139654,13703.0416666667,0.833333333333333,True,13703.0416666667,0,,,,
2,Positive,458,4,3086,592.769928710305,441.000810110175,14841,1,True,14841,0,,,,
2,Positive,459,6,3310,592.660473313192,707.495971802618,10934.1666666667,0,False,0,10934.1666666667,,,,
2,Positive,2,8,2747.875,0.364236000545876,103.959741618523,8889.125,0,False,0,8889.125,,,,
2,Positive,3,41,3449.07317073171,1.16914406132436,235.854276864764,20777.6341463415,0.951219512195122,True,20777.6341463415,0,,,,
2,Positive,4,7,3344.42857142857,0.442270727435821,268.26931784204,17569.7142857143,1,True,17569.7142857143,0,,,,
2,Positive,5,16,2632.1875,1.19097708654874,436.189172503859,8734.625,0,False,0,8734.625,,,,
2,Positive,6,16,2535.3125,0.664612350548502,458.095427092321,9521,0,False,0,9521,,,,
2,Positive,7,13,2301,0.666934108915856,582.281917560927,10333.4615384615,0,False,0,10333.4615384615,,,,
2,Positive,8,9,2040.66666666667,0.414951540890776,616.765653925732,17137.3333333333,1,True,17137.3333333333,0,,,,
2,Positive,9,51,2523.29411764706,3.41616156906627,717.564520390402,18569.4509803922,1,True,18569.4509803922,0,,,,
2,Positive,10,27,3724.59259259259,3.87269798337377,185.601447834215,9645.62962962963,0,False,0,9645.62962962963,,,,
2,Positive,11,56,2987.30357142857,5.52684276910018,487.662219273234,15353.5357142857,0.928571428571429,True,15353.5357142857,0,,,,
2,Positive,12,78,4334.94871794872,6.47166736660298,564.664048313351,20747.282051282,0.974358974358974,True,20747.282051282,0,,,,
2,Positive,13,78,4708.42307692308,7.79011427964613,149.147501613312,18943.3974358974,0.897435897435897,True,18943.3974358974,0,,,,
2,Positive,14,83,3593.22891566265,7.64492452336724,677.76284376907,30720.8554216867,0.951807228915663,True,30720.8554216867,0,,,,
2,Positive,15,79,3633.87341772152,13.1026975435076,595.266849196728,14877.0379746835,0.734177215189873,True,14877.0379746835,0,,,,
2,Positive,16,41,3421.31707317073,15.2814990661135,315.185629553588,11354.9024390244,0,False,0,11354.9024390244,,,,
2,Positive,17,84,9350.03571428571,19.8548604983684,26.7859086354394,15431.4761904762,0.916666666666667,True,15431.4761904762,0,,,,
2,Positive,18,139,5663.05035971223,23.4456695174068,260.948621888196,39133.6978417266,0.841726618705036,True,39133.6978417266,0,,,,
2,Positive,19,79,4589.58227848101,23.9797091376452,222.634334224179,32272.2025316456,0.974683544303797,True,32272.2025316456,0,,,,
2,Positive,20,61,3381.01639344262,25.7204206708624,401.676069859679,15299.4426229508,0.950819672131148,True,15299.4426229508,0,,,,
2,Positive,21,45,2800.2,29.3048512407844,492.886746184796,17694.8,0.844444444444444,True,17694.8,0,,,,
2,Positive,22,79,3238.3164556962,30.1906757300832,612.3836967951,19119.8101265823,0.835443037974684,True,19119.8101265823,0,,,,
2,Positive,23,82,4572.17073170732,34.0185693938408,318.758763249564,50017.6463414634,0.975609756097561,True,50017.6463414634,0,,,,
2,Positive,24,60,3763.86666666667,34.0224237486273,94.5172694746537,8505.48333333333,0,False,0,8505.48333333333,,,,
2,Positive,25,83,7372.61445783133,34.6801170727881,180.195312512767,32275.6024096386,0.975903614457831,True,32275.6024096386,0,,,,
2,Positive,26,44,2749.61363636364,36.6621178182059,551.261739252622,9775.95454545455,0,False,0,9775.95454545455,,,,
2,Positive,27,17,2443.11764705882,34.9992054510871,564.683769532661,9588.05882352941,0,False,0,9588.05882352941,,,,
2,Positive,28,63,3011.15873015873,41.2288577407843,536.506834367406,19888.2857142857,1,True,19888.2857142857,0,,,,
2,Positive,29,66,4201.19696969697,43.0106823812838,150.959160268178,13187.0606060606,0.787878787878788,True,13187.0606060606,0,,,,
2,Positive,30,56,3183.26785714286,44.1322652485373,495.774406354656,19228.6785714286,1,True,19228.6785714286,0,,,,
2,Positive,31,10,3494.9,43.0026037941,137.504020143638,9136.3,0,False,0,9136.3,,,,
2,Positive,32,59,4021.16949152542,51.1579016139162,219.837946629912,20758.5423728814,1,True,20758.5423728814,0,,,,
2,Positive,33,65,3794.03076923077,52.3364880865489,63.2467763125882,8635.64615384615,0,False,0,8635.64615384615,,,,
2,Positive,34,50,3327.18,54.1805973827686,428.812351601056,15879.7,0.82,True,15879.7,0,,,,
2,Positive,35,58,2491.06896551724,55.7069115876026,646.296161459559,8839.93103448276,0,False,0,8839.93103448276,,,,
2,Positive,36,38,3356.18421052632,56.9628337319167,315.070459089662,10678.2105263158,0,False,0,10678.2105263158,,,,
2,Positive,37,17,3206.41176470588,56.897980150067,283.596140086958,9694.23529411765,0,False,0,9694.23529411765,,,,
2,Positive,38,81,6955.27160493827,60.8508725063324,347.597120578227,30379.6049382716,0.962962962962963,True,30379.6049382716,0,,,,
2,Positive,39,83,5205.27710843373,61.7310028284549,405.371738134146,18859.7469879518,0.903614457831325,True,18859.7469879518,0,,,,
2,Positive,40,13,3174.07692307692,59.5949882461285,199.632842982818,10157.6153846154,0,False,0,10157.6153846154,,,,
2,Positive,41,26,3491.69230769231,61.5219862530842,332.094774409588,11767.7307692308,0,False,0,11767.7307692308,,,,
2,Positive,42,82,3990.0487804878,65.0346104944007,543.469316959265,11004.7926829268,0,False,0,11004.7926829268,,,,
2,Positive,43,75,4522.12,65.4184202689594,78.8742654625117,16823.44,1,True,16823.44,0,,,,
2,Positive,44,82,4551.25609756098,65.6885716352763,261.141566386122,15129.9024390244,0.890243902439024,True,15129.9024390244,0,,,,
2,Positive,45,62,3882.09677419355,66.162204495409,117.297723212431,9662,0,False,0,9662,,,,
2,Positive,46,40,2403.5,68.6752340337008,601.982639900146,9173.475,0,False,0,9173.475,,,,
2,Positive,47,39,4338.61538461539,72.0425398626526,173.504521116272,9547.76923076923,0,False,0,9547.76923076923,,,,
2,Positive,48,81,6134.22222222222,73.8926081566279,432.614770001127,19412.7530864198,0.938271604938272,True,19412.7530864198,0,,,,
2,Positive,49,82,5632.43902439024,76.6983696358204,151.761386567358,16476,0.939024390243902,True,16476,0,,,,
2,Positive,50,29,3348.24137931034,76.6615722098065,95.0886311908465,9317.31034482759,0,False,0,9317.31034482759,,,,
2,Positive,51,79,6123.93670886076,77.8248892600317,185.319991483926,14574.0379746835,0.835443037974684,True,14574.0379746835,0,,,,
2,Positive,52,44,2736.45454545455,81.9054101192651,563.206961562739,9008.11363636364,0,False,0,9008.11363636364,,,,
2,Positive,53,86,14849.6744186047,85.4995246939875,224.533301959482,29653.4651162791,0.976744186046512,True,29653.4651162791,0,,,,
2,Positive,54,83,6693.48192771084,87.0133793170482,664.387521397367,17964.5421686747,0.843373493975904,True,17964.5421686747,0,,,,
2,Positive,55,85,5219.52941176471,87.9111910021187,112.020565297751,22399.5882352941,0.941176470588235,True,22399.5882352941,0,,,,
2,Positive,56,74,4113.31081081081,88.2232830132891,24.1764508763572,14465.2432432432,0.851351351351351,True,14465.2432432432,0,,,,
2,Positive,57,76,5755.19736842105,92.3768995987608,260.163118005464,14986.6578947368,0.763157894736842,True,14986.6578947368,0,,,,
2,Positive,58,31,2731.25806451613,93.8786214553142,555.433582539064,8864.25806451613,0,False,0,8864.25806451613,,,,
2,Positive,59,40,2570.05,95.8254022295286,589.144374623062,9161.375,0,False,0,9161.375,,,,
2,Positive,60,79,3373.36708860759,97.2104872118156,626.388414835495,16665.5949367089,0.886075949367089,True,16665.5949367089,0,,,,
2,Positive,61,61,3743.95081967213,100.553920860317,416.355099592348,10198.868852459,0,False,0,10198.868852459,,,,
2,Positive,62,30,2716.9,100.071282221159,515.844356926399,8910.33333333333,0,False,0,8910.33333333333,,,,
2,Positive,63,65,4005.43076923077,102.120651576898,124.810376680891,14904.4,0.769230769230769,True,14904.4,0,,,,
2,Positive,64,83,5836.48192771084,102.587030477181,270.469945998167,20608.5903614458,0.903614457831325,True,20608.5903614458,0,,,,
2,Positive,65,41,3232.80487804878,100.759379833264,444.964774227621,9898.26829268293,0,False,0,9898.26829268293,,,,
2,Positive,66,30,3162.46666666667,102.244218647891,8.13178531526024,8803,0,False,0,8803,,,,
2,Positive,67,9,3280.55555555556,101.110719729043,45.3331752751905,8636.88888888889,0,False,0,8636.88888888889,,,,
2,Positive,68,44,2259.79545454545,103.529623558045,715.039293580473,8982.18181818182,0,False,0,8982.18181818182,,,,
2,Positive,69,35,2250.25714285714,104.946482306784,727.381581787478,10049.6571428571,0,False,0,10049.6571428571,,,,
2,Positive,70,61,3749.37704918033,107.976350169646,431.296149742908,20454.2459016393,1,True,20454.2459016393,0,,,,
2,Positive,71,35,3420.54285714286,107.689923905145,334.284357537233,8920.11428571429,0,False,0,8920.11428571429,,,,
2,Positive,72,37,3439.24324324324,109.453195234653,397.939843774558,12651.2162162162,0.972972972972973,True,12651.2162162162,0,,,,
2,Positive,73,29,2678.8275862069,109.615773755889,551.275866951574,8690.8275862069,0,False,0,8690.8275862069,,,,
2,Positive,74,46,4477.67391304348,111.680647463503,250.99274662213,23649.8260869565,1,True,23649.8260869565,0,,,,
2,Positive,75,70,4277.54285714286,112.122961112521,290.823857488278,9907.48571428571,0,False,0,9907.48571428571,,,,
2,Positive,76,49,3687.12244897959,111.923445638156,76.7090203632056,9523.26530612245,0,False,0,9523.26530612245,,,,
2,Positive,77,95,8897.96842105263,118.189570179828,237.323495487438,32519.7578947368,0.978947368421053,True,32519.7578947368,0,,,,
2,Positive,78,24,3666.95833333333,113.293851625439,181.991375686025,9109.16666666667,0,False,0,9109.16666666667,,,,
2,Positive,79,80,6137.675,118.047391724065,164.298769485188,19984.8,0.9625,True,19984.8,0,,,,
2,Positive,80,82,4903.65853658537,120.843523999005,351.410440189008,19855.6585365854,0.951219512195122,True,19855.6585365854,0,,,,
2,Positive,81,50,4497.08,121.366299910164,151.733507075702,10185.06,0,False,0,10185.06,,,,
2,Positive,82,11,3185.72727272727,121.335502097423,10.096766829324,9372.45454545455,0,False,0,9372.45454545455,,,,
2,Positive,83,64,4099.78125,123.804898127187,69.2308202419336,15238.34375,0.953125,True,15238.34375,0,,,,
2,Positive,84,35,3966.74285714286,123.672973868449,298.071472816849,14194.3142857143,0.971428571428571,True,14194.3142857143,0,,,,
2,Positive,85,67,4296.65671641791,126.880385999528,261.710740040851,10034.0149253731,0,False,0,10034.0149253731,,,,
2,Positive,86,19,3783.05263157895,124.836236400568,307.131667547789,8942.21052631579,0,False,0,8942.21052631579,,,,
2,Positive,87,72,3860.73611111111,127.417882312311,428.064412730733,10229.5833333333,0,False,0,10229.5833333333,,,,
2,Positive,88,80,3650.075,128.412786038643,586.63793894646,22348,0.9625,True,22348,0,,,,
2,Positive,89,65,3280.15384615385,129.117414755405,728.82513015337,21097.1846153846,0.984615384615385,True,21097.1846153846,0,,,,
2,Positive,90,30,2984,136.523123324397,0.628987935656836,13610.9666666667,0.9,True,13610.9666666667,0,,,,
2,Positive,91,13,2283.92307692308,131.630426728638,716.42123875922,10790,0,False,0,10790,,,,
2,Positive,92,47,2973.6170212766,135.704092730395,538.700178878077,9122.08510638298,0,False,0,9122.08510638298,,,,
2,Positive,93,16,2835.8125,135.000881581557,571.521653847002,11087.9375,0,False,0,11087.9375,,,,
2,Positive,94,93,5320.49462365591,139.845581904827,159.870213780754,23245.9462365591,0.827956989247312,True,23245.9462365591,0,,,,
2,Positive,95,78,6837.48717948718,142.434823859418,33.9643181255672,25682.2692307692,0.858974358974359,True,25682.2692307692,0,,,,
2,Positive,96,59,2768.06779661017,143.705650395552,684.670234392221,18388.2542372881,0.966101694915254,True,18388.2542372881,0,,,,
2,Positive,97,61,3483.6393442623,145.153951492221,581.519585698017,17292.8360655738,0.704918032786885,True,17292.8360655738,0,,,,
2,Positive,98,45,3897.6,145.058748403576,144.483037994891,9252.93333333333,0,False,0,9252.93333333333,,,,
2,Positive,99,36,3266.05555555556,147.17356138053,527.062681794213,11832.2222222222,0,False,0,11832.2222222222,,,,
2,Positive,100,86,10805.476744186,149.439077513449,196.534369414304,47181.6395348837,0.965116279069768,True,47181.6395348837,0,,,,
2,Positive,101,39,3620.41025641026,148.15899175614,301.137277259979,9102.64102564103,0,False,0,9102.64102564103,,,,
2,Positive,102,9,2126.88888888889,147.865374569011,720.318148573817,10933.7777777778,0,False,0,10933.7777777778,,,,
2,Positive,103,79,7316.15189873418,152.429917505225,383.495921975999,23494.9113924051,0.974683544303797,True,23494.9113924051,0,,,,
2,Positive,104,30,3517.06666666667,152.581829554932,229.37372052468,8934.16666666667,0,False,0,8934.16666666667,,,,
2,Positive,105,57,4038.01754385965,153.757415268045,327.763910551904,19360.5964912281,0.947368421052632,True,19360.5964912281,0,,,,
2,Positive,106,50,4028.76,156.830493749938,32.2550511820014,14040.32,0,False,0,14040.32,,,,
2,Positive,107,70,3920.67142857143,158.955007706406,529.891141094638,14206.6714285714,0.857142857142857,True,14206.6714285714,0,,,,
2,Positive,108,25,3437.88,158.74451696976,2.70374765844067,12629.32,0,False,0,12629.32,,,,
2,Positive,109,62,4059.91935483871,160.248109965636,112.539848638341,9136.82258064516,0.064516129032258,True,9136.82258064516,0,,,,
2,Positive,110,72,3263.23611111111,161.206424263576,623.813524407009,9410.45833333333,0,False,0,9410.45833333333,,,,
2,Positive,111,37,3478.97297297297,161.570174484548,297.530204627026,8747.18918918919,0,False,0,8747.18918918919,,,,
2,Positive,112,19,3084.68421052632,162.100035830674,613.648023341125,9283.73684210526,0,False,0,9283.73684210526,,,,
2,Positive,113,21,3175.80952380952,162.988349427218,478.987194865951,12356,1,True,12356,0,,,,
2,Positive,114,81,5727.49382716049,167.872546758434,575.75012232528,20284.5308641975,0.592592592592593,True,20284.5308641975,0,,,,
2,Positive,115,79,7764.73417721519,167.441026778,684.083724857926,58048.582278481,1,True,58048.582278481,0,,,,
2,Positive,116,47,3931.51063829787,168.616919488476,118.53821550917,13930.6808510638,0.978723404255319,True,13930.6808510638,0,,,,
2,Positive,117,21,3026.47619047619,173.97087607779,466.993218578891,8769.61904761905,0,False,0,8769.61904761905,,,,
2,Positive,118,85,7658.56470588235,179.763096448728,388.515061952938,24359.9294117647,0.988235294117647,True,24359.9294117647,0,,,,
2,Positive,119,49,2856.73469387755,178.622081725961,664.608636948135,10818.2040816327,0,False,0,10818.2040816327,,,,
2,Positive,120,20,3349.4,177.769884158357,47.9681435480982,9388.55,0,False,0,9388.55,,,,
2,Positive,121,30,2486.5,180.419693008915,702.116884509686,11777.6333333333,0,False,0,11777.6333333333,,,,
2,Positive,122,84,4543.03571428572,184.572702854972,109.137955793142,11662.1547619048,0.773809523809524,True,11662.1547619048,0,,,,
2,Positive,123,69,4033.73913043478,185.97470250927,58.1246586760944,15137.8260869565,0.971014492753623,True,15137.8260869565,0,,,,
2,Positive,124,33,3678.45454545455,188.613202184712,1.18873209269374,11459.0606060606,0.03030303030303,True,11459.0606060606,0,,,,
2,Positive,125,62,3646.59677419355,188.835016298891,559.674243328955,21790.2580645161,1,True,21790.2580645161,0,,,,
2,Positive,126,46,3683.5,189.248682432233,201.69051174155,8370.58695652174,0,False,0,8370.58695652174,,,,
2,Positive,127,24,2672.58333333333,190.863880140937,635.881559664494,13295.9583333333,1,True,13295.9583333333,0,,,,
2,Positive,128,67,4208.98507462687,194.915160176169,300.16460876164,19001.5223880597,0.970149253731343,True,19001.5223880597,0,,,,
2,Positive,129,71,4034.98591549296,195.493947305958,422.621036427863,19742.8591549296,0.887323943661972,True,19742.8591549296,0,,,,
2,Positive,130,61,4367.27868852459,195.793223825468,396.830047596883,16709.4262295082,0.934426229508197,True,16709.4262295082,0,,,,
2,Positive,131,56,3731.48214285714,201.265726468322,452.519919794413,8575.28571428571,0,False,0,8575.28571428571,,,,
2,Positive,132,41,2695.51219512195,201.00534764197,722.066931485034,13389.6341463415,0.024390243902439,True,13389.6341463415,0,,,,
2,Positive,133,15,2697.06666666667,201.579864544196,634.614593632589,9721.8,0,False,0,9721.8,,,,
2,Positive,134,17,2833.29411764706,204.037765228584,521.015010588382,9034.23529411765,0,False,0,9034.23529411765,,,,
2,Positive,135,14,2933.85714285714,207.518868383892,0.410868189122072,16513.7857142857,1,True,16513.7857142857,0,,,,
2,Positive,136,107,4210.86915887851,212.353191451584,241.273733085051,10682.0934579439,0.504672897196262,True,10682.0934579439,0,,,,
2,Positive,137,127,3660.63779527559,213.979991439038,713.699267155803,27567.5905511811,0.976377952755906,True,27567.5905511811,0,,,,
2,Positive,138,89,5785.2808988764,211.94296257453,76.1876517314378,17139.5280898876,0.97752808988764,True,17139.5280898876,0,,,,
2,Positive,139,85,5722.36470588235,212.260788937523,587.484365780498,22772.6705882353,0.905882352941176,True,22772.6705882353,0,,,,
2,Positive,140,52,3910.38461538462,213.110283269401,396.561665191305,9571.51923076923,0,False,0,9571.51923076923,,,,
2,Positive,141,51,3604.72549019608,213.427853416811,603.544497690939,10619.5882352941,0,False,0,10619.5882352941,,,,
2,Positive,142,30,3598.2,216.187491894095,180.309136049506,8129.3,0,False,0,8129.3,,,,
2,Positive,143,82,5355.9512195122,220.660988005137,295.535715912092,21157.7073170732,0.853658536585366,True,21157.7073170732,0,,,,
2,Positive,144,57,3403.50877192982,221.333056701031,558.594469072165,9547.54385964912,0,False,0,9547.54385964912,,,,
2,Positive,145,43,3417.02325581395,223.718461601285,486.153485966297,8657.53488372093,0,False,0,8657.53488372093,,,,
2,Positive,146,62,3856,227.170454925713,27.8245967741935,24286.5806451613,1,True,24286.5806451613,0,,,,
2,Positive,147,77,4196.87012987013,227.713292837272,49.4502829876315,17841.9480519481,0.935064935064935,True,17841.9480519481,0,,,,
2,Positive,148,79,4280.70886075949,229.409301665405,524.858804291257,17294.4683544304,0.89873417721519,True,17294.4683544304,0,,,,
2,Positive,149,74,4756.51351351351,232.132955662505,264.937948531459,23743.1216216216,0.986486486486486,True,23743.1216216216,0,,,,
2,Positive,150,10,3046.9,228.807181069284,537.972660737143,9574.8,0,False,0,9574.8,,,,
2,Positive,151,55,4372.98181818182,231.379907198749,193.895332496237,9314.56363636364,0,False,0,9314.56363636364,,,,
2,Positive,152,62,4056.59677419355,233.671904385131,96.2913812229384,17450.1935483871,1,True,17450.1935483871,0,,,,
2,Positive,153,62,3065.27419354839,232.828058322415,706.851720890096,11268.4677419355,0,False,0,11268.4677419355,,,,
2,Positive,154,83,5542.1686746988,235.33132173913,221.846932608696,15512.1807228916,0.879518072289157,True,15512.1807228916,0,,,,
2,Positive,155,43,3799.20930232558,233.031132549,382.416420797473,10719.3488372093,0.465116279069767,True,10719.3488372093,0,,,,
2,Positive,156,25,2646.12,232.591598264629,721.003219808625,11945.84,0,False,0,11945.84,,,,
2,Positive,157,12,3000,233.612083333333,429.754777777778,8417.66666666667,0,False,0,8417.66666666667,,,,
2,Positive,158,63,6013.36507936508,238.33992007222,3.19493350790039,10845.1428571429,0,False,0,10845.1428571429,,,,
2,Positive,159,15,4156.2,236.405450491635,304.385945495084,21583.4666666667,1,True,21583.4666666667,0,,,,
2,Positive,160,141,6793.71631205674,247.082678612067,178.185821482931,28507.3829787234,0.985815602836879,True,28507.3829787234,0,,,,
2,Positive,161,19,3516.94736842105,241.169435215947,416.815345245578,8141.21052631579,0,False,0,8141.21052631579,,,,
2,Positive,162,15,3573.93333333333,242.057564961107,341.723852338227,8223.33333333333,0,False,0,8223.33333333333,,,,
2,Positive,163,29,3851.8275862069,243.238346329105,383.562106657834,15885.2068965517,1,True,15885.2068965517,0,,,,
2,Positive,164,59,4595.10169491526,245.38393130489,196.266857486417,14828.7457627119,0.898305084745763,True,14828.7457627119,0,,,,
2,Positive,165,83,4818.77108433735,247.970901944704,53.7591597117697,10053.6506024096,0,False,0,10053.6506024096,,,,
2,Positive,166,74,4780.31081081081,248.132534071346,309.301767102105,21886.9594594595,0.932432432432432,True,21886.9594594595,0,,,,
2,Positive,167,37,3480.72972972973,247.907793488473,469.477920908166,16161.1891891892,1,True,16161.1891891892,0,,,,
2,Positive,168,72,4111.875,251.770140683319,104.869980240158,16725.6111111111,0.930555555555556,True,16725.6111111111,0,,,,
2,Positive,169,26,4412.69230769231,250.093027107121,595.426287806154,10455.8461538462,0,False,0,10455.8461538462,,,,
2,Positive,170,47,6850.04255319149,252.614048056853,733.210866837293,34251.0425531915,0.936170212765957,True,34251.0425531915,0,,,,
2,Positive,171,70,4671.85714285714,253.501418830077,291.630960462343,25267.2714285714,0.971428571428571,True,25267.2714285714,0,,,,
2,Positive,172,59,3842.79661016949,253.289165288345,400.152184364318,8624.66101694915,0,False,0,8624.66101694915,,,,
2,Positive,173,76,4128.53947368421,255.379020872043,7.46299666315028,18741.3289473684,0.93421052631579,True,18741.3289473684,0,,,,
2,Positive,174,88,6294.26136363636,257.437685842985,588.264221558238,17873.8181818182,0.954545454545455,True,17873.8181818182,0,,,,
2,Positive,175,45,3995.62222222222,256.240507666724,332.692780431917,8735.82222222222,0,False,0,8735.82222222222,,,,
